,Propriété,statuts,total HT,Texte,date_debut,time_delta,date_fin,extra_clean,Année,Mois,Semaine,marge,Jour,mois,Fake_extra_clean,Fake_Propriété,Fake_total HT,Fake_montant HT,,,,,,,,,
3764,Propriété 14,standard,479,,2022-08-20 20:00:00,0 days 11:00:00,2022-08-21 07:00:00,Dr Cameron Nicholls,2022,2022-08,2022-08-16/2022-08-22,66,2022-08-21,août,Dr Cameron Nicholls,Propriété 14,479,760,,,,,,,,,
3765,Propriété 19,standard,762,,2022-08-20 19:30:00,0 days 12:30:00,2022-08-21 08:00:00,Janet Osborne,2022,2022-08,2022-08-16/2022-08-22,60,2022-08-21,août,Janet Osborne,Propriété 19,762,340,,,,,,,,,
3766,Propriété 12,standard,232,,2022-08-20 12:00:00,0 days 08:00:00,2022-08-20 20:00:00,Alan Wood,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-20,août,Alan Wood,Propriété 12,232,119,,,,,,,,,
3767,Propriété 7,standard,818,,2022-08-20 10:00:00,0 days 05:00:00,2022-08-20 15:00:00,Dr Harry Donnelly,2022,2022-08,2022-08-16/2022-08-22,25,2022-08-20,août,Dr Harry Donnelly,Propriété 7,818,157,,,,,,,,,
3768,Propriété 12,standard,232,,2022-08-20 07:30:00,0 days 08:30:00,2022-08-20 16:00:00,Karl Jones,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-20,août,Karl Jones,Propriété 12,232,119,,,,,,,,,
3769,Propriété 7,standard,112,,2022-08-19 21:30:00,0 days 10:00:00,2022-08-20 07:30:00,Paige Oliver,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-20,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3770,Propriété 17,standard,112,,2022-08-19 21:00:00,0 days 10:15:00,2022-08-20 07:15:00,Christine McKenzie,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-20,août,Christine McKenzie,Propriété 17,112,91,,,,,,,,,
3771,Propriété 32,urgente,402,,2022-08-19 20:15:00,0 days 11:00:00,2022-08-20 07:15:00,Dr Gavin Winter,2022,2022-08,2022-08-16/2022-08-22,110,2022-08-20,août,Dr Gavin Winter,Propriété 32,402,760,,,,,,,,,
3772,Propriété 14,standard,479,,2022-08-19 20:00:00,0 days 11:00:00,2022-08-20 07:00:00,Dr Cameron Nicholls,2022,2022-08,2022-08-16/2022-08-22,66,2022-08-20,août,Dr Cameron Nicholls,Propriété 14,479,760,,,,,,,,,
3773,Propriété 7,standard,232,,2022-08-19 13:45:00,0 days 08:00:00,2022-08-19 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-19,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
3774,Propriété 31,standard,808,,2022-08-19 13:00:00,0 days 08:00:00,2022-08-19 21:00:00,Kieran Edwards,2022,2022-08,2022-08-16/2022-08-22,48,2022-08-19,août,Kieran Edwards,Propriété 31,808,119,,,,,,,,,
3775,Propriété 12,standard,232,,2022-08-19 12:00:00,0 days 08:00:00,2022-08-19 20:00:00,Alan Wood,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-19,août,Alan Wood,Propriété 12,232,119,,,,,,,,,
3776,Propriété 27,standard,838,,2022-08-19 08:00:00,0 days 12:00:00,2022-08-19 20:00:00,Dr Glen Jackson,2022,2022-08,2022-08-16/2022-08-22,72,2022-08-19,août,Dr Glen Jackson,Propriété 27,838,340,,,,,,,,,
3777,Propriété 18,standard,235,,2022-08-19 08:00:00,0 days 07:00:00,2022-08-19 15:00:00,Rachel Little,2022,2022-08,2022-08-16/2022-08-22,35,2022-08-19,août,Rachel Little,Propriété 18,235,871,,,,,,,,,
3778,Propriété 12,standard,818,,2022-08-19 07:00:00,0 days 05:25:00,2022-08-19 12:25:00,Dr Gavin Winter,2022,2022-08,2022-08-16/2022-08-22,25,2022-08-19,août,Dr Gavin Winter,Propriété 12,818,157,,,,,,,,,
3779,Propriété 12,annulé hôtel,112,,2022-08-18 22:00:00,0 days 10:00:00,2022-08-19 08:00:00,Janet Osborne,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-19,août,Janet Osborne,Propriété 12,112,91,,,,,,,,,
3780,Propriété 7,standard,112,,2022-08-18 21:30:00,0 days 10:00:00,2022-08-19 07:30:00,Henry Shaw,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-19,août,Henry Shaw,Propriété 7,112,91,,,,,,,,,
3781,Propriété 17,standard,112,,2022-08-18 21:00:00,0 days 10:15:00,2022-08-19 07:15:00,Christine McKenzie,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-19,août,Christine McKenzie,Propriété 17,112,91,,,,,,,,,
3782,Propriété 3,standard,838,,2022-08-18 20:00:00,0 days 12:00:00,2022-08-19 08:00:00,Gerald Stevens,2022,2022-08,2022-08-16/2022-08-22,72,2022-08-19,août,Gerald Stevens,Propriété 3,838,340,,,,,,,,,
3783,Propriété 7,annulé hôtel,232,,2022-08-18 13:45:00,0 days 08:00:00,2022-08-18 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-18,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
3784,Propriété 27,standard,600,,2022-08-18 13:30:00,0 days 06:30:00,2022-08-18 20:00:00,Stanley Hicks-Davies,2022,2022-08,2022-08-16/2022-08-22,36,2022-08-18,août,Stanley Hicks-Davies,Propriété 27,600,645,,,,,,,,,
3785,Propriété 27,annulé hôtel,758,,2022-08-18 13:00:00,0 days 07:00:00,2022-08-18 20:00:00,Eileen Martin,2022,2022-08,2022-08-16/2022-08-22,42,2022-08-18,août,Eileen Martin,Propriété 27,758,871,,,,,,,,,
3786,Propriété 18,standard,235,,2022-08-18 08:00:00,0 days 07:00:00,2022-08-18 15:00:00,Rachel Little,2022,2022-08,2022-08-16/2022-08-22,35,2022-08-18,août,Rachel Little,Propriété 18,235,871,,,,,,,,,
3787,Propriété 17,urgente,157,,2022-08-17 22:00:00,0 days 09:15:00,2022-08-18 07:15:00,Eileen Martin,2022,2022-08,2022-08-16/2022-08-22,90,2022-08-18,août,Eileen Martin,Propriété 17,157,240,,,,,,,,,
3788,Propriété 12,annulé hôtel,112,,2022-08-17 22:00:00,0 days 10:00:00,2022-08-18 08:00:00,Janet Osborne,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-18,août,Janet Osborne,Propriété 12,112,91,,,,,,,,,
3789,Propriété 13,standard,178,,2022-08-17 22:00:00,0 days 09:30:00,2022-08-18 07:30:00,Dr Wayne Evans,2022,2022-08,2022-08-16/2022-08-22,45,2022-08-18,août,Dr Wayne Evans,Propriété 13,178,240,,,,,,,,,
3790,Propriété 7,standard,112,,2022-08-17 21:30:00,0 days 10:00:00,2022-08-18 07:30:00,Henry Shaw,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-18,août,Henry Shaw,Propriété 7,112,91,,,,,,,,,
3791,Propriété 2,standard,178,,2022-08-17 21:30:00,0 days 09:45:00,2022-08-18 07:15:00,William Morgan,2022,2022-08,2022-08-16/2022-08-22,45,2022-08-18,août,William Morgan,Propriété 2,178,240,,,,,,,,,
3792,Propriété 5,standard,762,,2022-08-17 19:30:00,0 days 12:00:00,2022-08-18 07:30:00,Dr Glen Jackson,2022,2022-08,2022-08-16/2022-08-22,60,2022-08-18,août,Dr Glen Jackson,Propriété 5,762,340,,,,,,,,,
3793,Propriété 7,annulé hôtel,232,,2022-08-17 13:45:00,0 days 08:00:00,2022-08-17 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-16/2022-08-22,40,2022-08-17,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
3794,Propriété 18,standard,235,,2022-08-17 08:00:00,0 days 07:00:00,2022-08-17 15:00:00,Rachel Little,2022,2022-08,2022-08-16/2022-08-22,35,2022-08-17,août,Rachel Little,Propriété 18,235,871,,,,,,,,,
3795,Propriété 2,standard,235,,2022-08-16 23:59:00,0 days 07:16:00,2022-08-17 07:15:00,Christine McKenzie,2022,2022-08,2022-08-16/2022-08-22,35,2022-08-17,août,Christine McKenzie,Propriété 2,235,871,,,,,,,,,
3796,Propriété 13,standard,178,,2022-08-16 22:00:00,0 days 09:30:00,2022-08-17 07:30:00,Dr Wayne Evans,2022,2022-08,2022-08-16/2022-08-22,45,2022-08-17,août,Dr Wayne Evans,Propriété 13,178,240,,,,,,,,,
3797,Propriété 7,standard,112,,2022-08-16 21:30:00,0 days 10:00:00,2022-08-17 07:30:00,Henry Shaw,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-17,août,Henry Shaw,Propriété 7,112,91,,,,,,,,,
3798,Propriété 5,standard,762,,2022-08-16 19:30:00,0 days 12:00:00,2022-08-17 07:30:00,Janet Osborne,2022,2022-08,2022-08-16/2022-08-22,60,2022-08-17,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3799,Propriété 27,standard,600,,2022-08-16 14:00:00,0 days 06:00:00,2022-08-16 20:00:00,Dr Glen Jackson,2022,2022-08,2022-08-16/2022-08-22,36,2022-08-16,août,Dr Glen Jackson,Propriété 27,600,645,,,,,,,,,
3800,Propriété 18,standard,235,,2022-08-16 08:00:00,0 days 07:00:00,2022-08-16 15:00:00,Rachel Little,2022,2022-08,2022-08-16/2022-08-22,35,2022-08-16,août,Rachel Little,Propriété 18,235,871,,,,,,,,,
3801,Propriété 7,standard,112,,2022-08-15 21:30:00,0 days 10:00:00,2022-08-16 07:30:00,Paige Oliver,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-16,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3802,Propriété 2,standard,178,,2022-08-15 21:30:00,0 days 09:45:00,2022-08-16 07:15:00,Dr Wayne Evans,2022,2022-08,2022-08-16/2022-08-22,45,2022-08-16,août,Dr Wayne Evans,Propriété 2,178,240,,,,,,,,,
3803,Propriété 17,standard,112,,2022-08-15 21:00:00,0 days 10:15:00,2022-08-16 07:15:00,Dr Gavin Winter,2022,2022-08,2022-08-16/2022-08-22,50,2022-08-16,août,Dr Gavin Winter,Propriété 17,112,91,,,,,,,,,
3804,Propriété 27,standard,838,,2022-08-15 20:00:00,0 days 12:00:00,2022-08-16 08:00:00,Kieran Edwards,2022,2022-08,2022-08-16/2022-08-22,72,2022-08-16,août,Kieran Edwards,Propriété 27,838,340,,,,,,,,,
3805,Propriété 12,standard,762,,2022-08-15 20:00:00,0 days 12:00:00,2022-08-16 08:00:00,Christine McKenzie,2022,2022-08,2022-08-16/2022-08-22,60,2022-08-16,août,Christine McKenzie,Propriété 12,762,340,,,,,,,,,
3806,Propriété 5,standard,762,,2022-08-15 19:30:00,0 days 12:00:00,2022-08-16 07:30:00,Janet Osborne,2022,2022-08,2022-08-16/2022-08-22,60,2022-08-16,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3807,Propriété 7,standard,232,,2022-08-15 13:45:00,0 days 08:00:00,2022-08-15 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-15,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
3808,Propriété 18,standard,235,,2022-08-15 08:00:00,0 days 07:00:00,2022-08-15 15:00:00,Rachel Little,2022,2022-08,2022-08-09/2022-08-15,35,2022-08-15,août,Rachel Little,Propriété 18,235,871,,,,,,,,,
3809,Propriété 14,standard,161,,2022-08-14 20:45:00,0 days 10:45:00,2022-08-15 07:30:00,Georgina Gough,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-15,août,Georgina Gough,Propriété 14,161,91,,,,,,,,,
3810,Propriété 2,standard,112,,2022-08-14 20:30:00,0 days 10:45:00,2022-08-15 07:15:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-15,août,Dr Wayne Evans,Propriété 2,112,91,,,,,,,,,
3811,Propriété 12,standard,762,,2022-08-14 20:00:00,0 days 12:00:00,2022-08-15 08:00:00,Christine McKenzie,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-15,août,Christine McKenzie,Propriété 12,762,340,,,,,,,,,
3812,Propriété 27,standard,838,,2022-08-14 20:00:00,0 days 12:00:00,2022-08-15 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-15,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
3813,Propriété 5,standard,762,,2022-08-14 19:30:00,0 days 12:00:00,2022-08-15 07:30:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-15,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3814,Propriété 27,standard,808,,2022-08-14 12:00:00,0 days 08:00:00,2022-08-14 20:00:00,Stanley Hicks-Davies,2022,2022-08,2022-08-09/2022-08-15,48,2022-08-14,août,Stanley Hicks-Davies,Propriété 27,808,119,,,,,,,,,
3815,Propriété 7,standard,232,,2022-08-14 10:00:00,0 days 08:00:00,2022-08-14 18:00:00,Bryan Adams,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-14,août,Bryan Adams,Propriété 7,232,119,,,,,,,,,
3816,Propriété 26,standard,762,,2022-08-14 08:00:00,0 days 12:00:00,2022-08-14 20:00:00,Dr Gavin Winter,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-14,août,Dr Gavin Winter,Propriété 26,762,340,,,,,,,,,
3817,Propriété 26,annulé hôtel,762,,2022-08-14 08:00:00,0 days 12:00:00,2022-08-14 20:00:00,Alan Wood,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-14,août,Alan Wood,Propriété 26,762,340,,,,,,,,,
3818,Propriété 5,standard,193,,2022-08-14 07:30:00,0 days 06:00:00,2022-08-14 13:30:00,Rachel Little,2022,2022-08,2022-08-09/2022-08-15,30,2022-08-14,août,Rachel Little,Propriété 5,193,645,,,,,,,,,
3819,Propriété 4,urgente,157,,2022-08-13 23:00:00,0 days 09:00:00,2022-08-14 08:00:00,Christine McKenzie,2022,2022-08,2022-08-09/2022-08-15,90,2022-08-14,août,Christine McKenzie,Propriété 4,157,240,,,,,,,,,
3820,Propriété 2,annulé hôtel,232,,2022-08-13 22:30:00,0 days 08:45:00,2022-08-14 07:15:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-14,août,Dr Wayne Evans,Propriété 2,232,119,,,,,,,,,
3821,Propriété 14,standard,161,,2022-08-13 20:45:00,0 days 10:50:00,2022-08-14 07:35:00,Georgina Gough,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-14,août,Georgina Gough,Propriété 14,161,91,,,,,,,,,
3822,Propriété 27,standard,838,,2022-08-13 20:00:00,0 days 12:00:00,2022-08-14 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-14,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
3823,Propriété 5,standard,762,,2022-08-13 19:30:00,0 days 12:00:00,2022-08-14 07:30:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-14,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3824,Propriété 27,standard,808,,2022-08-13 12:00:00,0 days 08:00:00,2022-08-13 20:00:00,Stanley Hicks-Davies,2022,2022-08,2022-08-09/2022-08-15,48,2022-08-13,août,Stanley Hicks-Davies,Propriété 27,808,119,,,,,,,,,
3825,Propriété 7,standard,232,,2022-08-13 10:00:00,0 days 08:00:00,2022-08-13 18:00:00,Bryan Adams,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-13,août,Bryan Adams,Propriété 7,232,119,,,,,,,,,
3826,Propriété 12,standard,112,,2022-08-13 10:00:00,0 days 10:00:00,2022-08-13 20:00:00,Alan Wood,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-13,août,Alan Wood,Propriété 12,112,91,,,,,,,,,
3827,Propriété 5,standard,235,,2022-08-13 06:30:00,0 days 07:00:00,2022-08-13 13:30:00,Rachel Little,2022,2022-08,2022-08-09/2022-08-15,35,2022-08-13,août,Rachel Little,Propriété 5,235,871,,,,,,,,,
3828,Propriété 27,standard,838,,2022-08-12 20:00:00,0 days 12:00:00,2022-08-13 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-13,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
3829,Propriété 18,standard,762,,2022-08-12 20:00:00,0 days 12:00:00,2022-08-13 08:00:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-13,août,Dr Wayne Evans,Propriété 18,762,340,,,,,,,,,
3830,Propriété 14,standard,479,,2022-08-12 19:45:00,0 days 11:30:00,2022-08-13 07:15:00,Georgina Gough,2022,2022-08,2022-08-09/2022-08-15,66,2022-08-13,août,Georgina Gough,Propriété 14,479,760,,,,,,,,,
3831,Propriété 5,standard,762,,2022-08-12 19:30:00,0 days 12:00:00,2022-08-13 07:30:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-13,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3832,Propriété 7,standard,232,,2022-08-12 13:45:00,0 days 08:00:00,2022-08-12 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-12,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
3833,Propriété 12,standard,112,,2022-08-12 10:00:00,0 days 10:00:00,2022-08-12 20:00:00,Alan Wood,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-12,août,Alan Wood,Propriété 12,112,91,,,,,,,,,
3834,Propriété 5,standard,235,,2022-08-12 06:30:00,0 days 07:00:00,2022-08-12 13:30:00,Rachel Little,2022,2022-08,2022-08-09/2022-08-15,35,2022-08-12,août,Rachel Little,Propriété 5,235,871,,,,,,,,,
3835,Propriété 7,standard,112,,2022-08-11 21:30:00,0 days 10:00:00,2022-08-12 07:30:00,Paige Oliver,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-12,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3836,Propriété 17,standard,112,,2022-08-11 21:00:00,0 days 10:15:00,2022-08-12 07:15:00,Dr Gavin Winter,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-12,août,Dr Gavin Winter,Propriété 17,112,91,,,,,,,,,
3837,Propriété 14,standard,161,,2022-08-11 20:45:00,0 days 10:45:00,2022-08-12 07:30:00,Georgina Gough,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-12,août,Georgina Gough,Propriété 14,161,91,,,,,,,,,
3838,Propriété 3,standard,838,,2022-08-11 20:00:00,0 days 12:00:00,2022-08-12 08:00:00,Gerald Stevens,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-12,août,Gerald Stevens,Propriété 3,838,340,,,,,,,,,
3839,Propriété 18,standard,762,,2022-08-11 20:00:00,0 days 12:00:00,2022-08-12 08:00:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-12,août,Dr Wayne Evans,Propriété 18,762,340,,,,,,,,,
3840,Propriété 5,standard,762,,2022-08-11 19:30:00,0 days 12:00:00,2022-08-12 07:30:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-12,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3841,Propriété 12,standard,232,,2022-08-11 14:00:00,0 days 08:00:00,2022-08-11 22:00:00,Alan Wood,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-11,août,Alan Wood,Propriété 12,232,119,,,,,,,,,
3842,Propriété 2,standard,232,,2022-08-10 22:30:00,0 days 08:45:00,2022-08-11 07:15:00,Christine McKenzie,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-11,août,Christine McKenzie,Propriété 2,232,119,,,,,,,,,
3843,Propriété 7,annulé hôtel,112,,2022-08-10 21:30:00,0 days 10:00:00,2022-08-11 07:30:00,Paige Oliver,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-11,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3844,Propriété 17,standard,112,,2022-08-10 21:00:00,0 days 10:15:00,2022-08-11 07:15:00,Dr Gavin Winter,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-11,août,Dr Gavin Winter,Propriété 17,112,91,,,,,,,,,
3845,Propriété 18,standard,762,,2022-08-10 20:00:00,0 days 12:00:00,2022-08-11 08:00:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-11,août,Dr Wayne Evans,Propriété 18,762,340,,,,,,,,,
3846,Propriété 27,standard,838,,2022-08-10 20:00:00,0 days 12:00:00,2022-08-11 08:00:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-11,août,Janet Osborne,Propriété 27,838,340,,,,,,,,,
3847,Propriété 7,standard,232,,2022-08-10 13:45:00,0 days 08:00:00,2022-08-10 21:45:00,Rachel Little,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-10,août,Rachel Little,Propriété 7,232,119,,,,,,,,,
3848,Propriété 2,standard,232,,2022-08-09 22:30:00,0 days 08:45:00,2022-08-10 07:15:00,Eileen Martin,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-10,août,Eileen Martin,Propriété 2,232,119,,,,,,,,,
3849,Propriété 7,standard,112,,2022-08-09 21:30:00,0 days 10:00:00,2022-08-10 07:30:00,Paige Oliver,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-10,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3850,Propriété 17,standard,112,,2022-08-09 21:00:00,0 days 10:15:00,2022-08-10 07:15:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-10,août,Dr Wayne Evans,Propriété 17,112,91,,,,,,,,,
3851,Propriété 27,standard,838,,2022-08-09 20:00:00,0 days 12:00:00,2022-08-10 08:00:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-10,août,Janet Osborne,Propriété 27,838,340,,,,,,,,,
3852,Propriété 2,standard,232,,2022-08-08 22:30:00,0 days 08:45:00,2022-08-09 07:15:00,Eileen Martin,2022,2022-08,2022-08-09/2022-08-15,40,2022-08-09,août,Eileen Martin,Propriété 2,232,119,,,,,,,,,
3853,Propriété 7,standard,112,,2022-08-08 21:30:00,0 days 10:00:00,2022-08-09 07:30:00,Paige Oliver,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-09,août,Paige Oliver,Propriété 7,112,91,,,,,,,,,
3854,Propriété 27,standard,838,,2022-08-08 20:00:00,0 days 12:00:00,2022-08-09 08:00:00,Janet Osborne,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-09,août,Janet Osborne,Propriété 27,838,340,,,,,,,,,
3855,Propriété 26,standard,762,,2022-08-08 19:30:00,0 days 12:00:00,2022-08-09 07:30:00,Dr Glen Jackson,2022,2022-08,2022-08-09/2022-08-15,60,2022-08-09,août,Dr Glen Jackson,Propriété 26,762,340,,,,,,,,,
3856,Propriété 2,standard,232,,2022-08-07 22:30:00,0 days 08:45:00,2022-08-08 07:15:00,Eileen Martin,2022,2022-08,2022-08-02/2022-08-08,40,2022-08-08,août,Eileen Martin,Propriété 2,232,119,,,,,,,,,
3857,Propriété 7,standard,178,,2022-08-07 21:30:00,0 days 09:45:00,2022-08-08 07:15:00,Paige Oliver,2022,2022-08,2022-08-02/2022-08-08,45,2022-08-08,août,Paige Oliver,Propriété 7,178,240,,,,,,,,,
3858,Propriété 14,standard,479,,2022-08-07 20:00:00,0 days 11:00:00,2022-08-08 07:00:00,Dr Cameron Nicholls,2022,2022-08,2022-08-02/2022-08-08,66,2022-08-08,août,Dr Cameron Nicholls,Propriété 14,479,760,,,,,,,,,
3859,Propriété 27,standard,838,,2022-08-07 20:00:00,0 days 12:00:00,2022-08-08 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-02/2022-08-08,72,2022-08-08,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
3860,Propriété 7,standard,232,,2022-08-07 13:45:00,0 days 08:00:00,2022-08-07 21:45:00,Henry Shaw,2022,2022-08,2022-08-02/2022-08-08,40,2022-08-07,août,Henry Shaw,Propriété 7,232,119,,,,,,,,,
3861,Propriété 7,standard,232,,2022-08-07 10:00:00,0 days 08:00:00,2022-08-07 18:00:00,Rachel Little,2022,2022-08,2022-08-02/2022-08-08,40,2022-08-07,août,Rachel Little,Propriété 7,232,119,,,,,,,,,
3862,Propriété 14,standard,479,,2022-08-06 20:00:00,0 days 11:00:00,2022-08-07 07:00:00,Dr Cameron Nicholls,2022,2022-08,2022-08-02/2022-08-08,66,2022-08-07,août,Dr Cameron Nicholls,Propriété 14,479,760,,,,,,,,,
3863,Propriété 27,standard,838,,2022-08-06 20:00:00,0 days 12:00:00,2022-08-07 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-02/2022-08-08,72,2022-08-07,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
3864,Propriété 5,standard,762,,2022-08-06 19:30:00,0 days 12:00:00,2022-08-07 07:30:00,Janet Osborne,2022,2022-08,2022-08-02/2022-08-08,60,2022-08-07,août,Janet Osborne,Propriété 5,762,340,,,,,,,,,
3865,Propriété 7,standard,232,,2022-08-06 14:15:00,0 days 08:00:00,2022-08-06 22:15:00,Paige Oliver,2022,2022-08,2022-08-02/2022-08-08,40,2022-08-06,août,Paige Oliver,Propriété 7,232,119,,,,,,,,,
3866,Propriété 12,standard,193,,2022-08-06 14:00:00,0 days 06:00:00,2022-08-06 20:00:00,Alan Wood,2022,2022-08,2022-08-02/2022-08-08,30,2022-08-06,août,Alan Wood,Propriété 12,193,645,,,,,,,,,
3867,Propriété 7,standard,193,,2022-08-06 13:45:00,0 days 06:15:00,2022-08-06 20:00:00,Rachel Little,2022,2022-08,2022-08-02/2022-08-08,30,2022-08-06,août,Rachel Little,Propriété 7,193,645,,,,,,,,,
3868,Propriété 12,standard,232,,2022-08-06 12:00:00,0 days 08:00:00,2022-08-06 20:00:00,Karl Jones,2022,2022-08,2022-08-02/2022-08-08,40,2022-08-06,août,Karl Jones,Propriété 12,232,119,,,,,,,,,
3869,Propriété 14,standard,479,,2022-08-05 20:00:00,0 days 11:00:00,2022-08-06 07:00:00,Dr Cameron Nicholls,2022,2022-08,2022-08-02/2022-08-08,66,2022-08-06,août,Dr Cameron Nicholls,Propriété 14,479,760,,,,,,,,,
